loan_payment_id,loan_id,scheduled_amount,principal,interest,actual_amount,scheduled_date,paid_date
4095,36,705.48,699.02,6.46,705.48,2027-03-11,2027-03-11
4096,36,705.48,699.02,6.46,705.48,2027-04-10,2027-04-10
4097,36,705.48,699.02,6.46,705.48,2027-05-10,2027-05-10
4098,36,705.48,699.02,6.46,705.48,2027-06-09,2027-06-09
4099,36,705.48,699.02,6.46,NULL,2027-07-09,NULL
4100,36,705.48,699.02,6.46,705.48,2027-08-08,2027-08-08
4101,36,705.48,699.02,6.46,705.48,2027-09-07,2027-09-07
4102,36,705.48,699.02,6.46,705.48,2027-10-07,2027-10-07
4103,36,705.48,699.02,6.46,705.48,2027-11-06,2027-11-06
4104,36,705.48,699.02,6.46,705.48,2027-12-06,2027-12-06
4105,36,705.48,699.02,6.46,705.48,2028-01-05,2028-01-05
4106,36,705.48,699.02,6.46,705.48,2028-02-04,2028-02-04
4107,36,705.48,699.02,6.46,NULL,2028-03-05,NULL
4108,36,705.48,699.02,6.46,705.48,2028-04-04,2028-04-04
4109,36,705.48,699.02,6.46,705.48,2028-05-04,2028-05-04
4110,36,705.48,699.02,6.46,705.48,2028-06-03,2028-06-03
4111,36,705.48,699.02,6.46,705.48,2028-07-03,2028-07-03
4112,36,705.48,699.02,6.46,705.48,2028-08-02,2028-08-02
4113,36,705.48,699.02,6.46,705.48,2028-09-01,2028-09-01
4114,36,705.48,699.02,6.46,705.48,2028-10-01,2028-10-01
4115,36,705.48,699.02,6.46,705.48,2028-10-31,2028-10-31
4116,36,705.48,699.02,6.46,NULL,2028-11-30,NULL
4117,36,705.48,699.02,6.46,705.48,2028-12-30,2028-12-30
4118,36,705.48,699.02,6.46,705.48,2029-01-29,2029-01-29
4119,36,705.48,699.02,6.46,705.48,2029-02-28,2029-02-28
4120,36,705.48,699.02,6.46,705.48,2029-03-30,2029-03-30
4121,36,705.48,699.02,6.46,705.48,2029-04-29,2029-04-29
4122,36,705.48,699.02,6.46,705.48,2029-05-29,2029-05-29
4123,36,705.48,699.02,6.46,705.48,2029-06-28,2029-06-28
4124,36,705.48,699.02,6.46,705.48,2029-07-28,2029-07-28
4125,36,705.48,699.02,6.46,705.48,2029-08-27,2029-08-27
4126,36,705.48,699.02,6.46,705.48,2029-09-26,2029-09-26
4127,36,705.48,699.02,6.46,705.48,2029-10-26,2029-10-26
4128,36,705.48,699.02,6.46,705.48,2029-11-25,2029-11-25
4129,36,705.48,699.02,6.46,705.48,2029-12-25,2029-12-25
4130,36,705.48,699.02,6.46,705.48,2030-01-24,2030-01-24
4131,36,705.48,699.02,6.46,705.48,2030-02-23,2030-02-23
4132,36,705.48,699.02,6.46,NULL,2030-03-25,NULL
4133,36,705.48,699.02,6.46,NULL,2030-04-24,NULL
4134,36,705.48,699.02,6.46,705.48,2030-05-24,2030-05-24
4135,36,705.48,699.02,6.46,NULL,2030-06-23,NULL
4136,36,705.48,699.02,6.46,NULL,2030-07-23,NULL
4137,36,705.48,699.02,6.46,NULL,2030-08-22,NULL
4138,36,705.48,699.02,6.46,705.48,2030-09-21,2030-09-21
4139,36,705.48,699.02,6.46,NULL,2030-10-21,NULL
4140,36,705.48,699.02,6.46,705.48,2030-11-20,2030-11-20
4141,36,705.48,699.02,6.46,705.48,2030-12-20,2030-12-20
4142,36,705.48,699.02,6.46,705.48,2031-01-19,2031-01-19
4143,36,705.48,699.02,6.46,705.48,2031-02-18,2031-02-18
4144,36,705.48,699.02,6.46,NULL,2031-03-20,NULL
4145,36,705.48,699.02,6.46,705.48,2031-04-19,2031-04-19
4146,36,705.48,699.02,6.46,705.48,2031-05-19,2031-05-19
4147,36,705.48,699.02,6.46,705.48,2031-06-18,2031-06-18
4148,36,705.48,699.02,6.46,705.48,2031-07-18,2031-07-18
4149,36,705.48,699.02,6.46,705.48,2031-08-17,2031-08-17
4150,36,705.48,699.02,6.46,705.48,2031-09-16,2031-09-16
4151,36,705.48,699.02,6.46,NULL,2031-10-16,NULL
4152,36,705.48,699.02,6.46,705.48,2031-11-15,2031-11-15
4153,36,705.48,699.02,6.46,NULL,2031-12-15,NULL
4154,36,705.48,699.02,6.46,705.48,2032-01-14,2032-01-14
4155,36,705.48,699.02,6.46,NULL,2032-02-13,NULL
4156,36,705.48,699.02,6.46,705.48,2032-03-14,2032-03-14
4157,36,705.48,699.02,6.46,705.48,2032-04-13,2032-04-13
4158,36,705.48,699.02,6.46,705.48,2032-05-13,2032-05-13
4159,36,705.48,699.02,6.46,NULL,2032-06-12,NULL
4160,36,705.48,699.02,6.46,705.48,2032-07-12,2032-07-12
4161,36,705.48,699.02,6.46,705.48,2032-08-11,2032-08-11
4162,36,705.48,699.02,6.46,705.48,2032-09-10,2032-09-10
4163,36,705.48,699.02,6.46,NULL,2032-10-10,NULL
4164,36,705.48,699.02,6.46,705.48,2032-11-09,2032-11-09
4165,36,705.48,699.02,6.46,705.48,2032-12-09,2032-12-09
4166,36,705.48,699.02,6.46,705.48,2033-01-08,2033-01-08
4167,36,705.48,699.02,6.46,705.48,2033-02-07,2033-02-07
4168,36,705.48,699.02,6.46,705.48,2033-03-09,2033-03-09
4169,36,705.48,699.02,6.46,NULL,2033-04-08,NULL
4170,36,705.48,699.02,6.46,705.48,2033-05-08,2033-05-08
4171,36,705.48,699.02,6.46,NULL,2033-06-07,NULL
4172,36,705.48,699.02,6.46,705.48,2033-07-07,2033-07-07
4173,36,705.48,699.02,6.46,NULL,2033-08-06,NULL
4174,36,705.48,699.02,6.46,705.48,2033-09-05,2033-09-05
4175,36,705.48,699.02,6.46,705.48,2033-10-05,2033-10-05
4176,36,705.48,699.02,6.46,705.48,2033-11-04,2033-11-04
4177,36,705.48,699.02,6.46,705.48,2033-12-04,2033-12-04
4178,36,705.48,699.02,6.46,705.48,2034-01-03,2034-01-03
4179,36,705.48,699.02,6.46,705.48,2034-02-02,2034-02-02
4180,36,705.48,699.02,6.46,705.48,2034-03-04,2034-03-04
4181,36,705.48,699.02,6.46,705.48,2034-04-03,2034-04-03
4182,36,705.48,699.02,6.46,705.48,2034-05-03,2034-05-03
4183,36,705.48,699.02,6.46,705.48,2034-06-02,2034-06-02
4184,36,705.48,699.02,6.46,705.48,2034-07-02,2034-07-02
4185,36,705.48,699.02,6.46,705.48,2034-08-01,2034-08-01
4186,36,705.48,699.02,6.46,705.48,2034-08-31,2034-08-31
4187,36,705.48,699.02,6.46,705.48,2034-09-30,2034-09-30
4188,36,705.48,699.02,6.46,705.48,2034-10-30,2034-10-30
4189,36,705.48,699.02,6.46,NULL,2034-11-29,NULL
4190,36,705.48,699.02,6.46,705.48,2034-12-29,2034-12-29
4191,36,705.48,699.02,6.46,705.48,2035-01-28,2035-01-28
4192,36,705.48,699.02,6.46,705.48,2035-02-27,2035-02-27
4193,36,705.48,699.02,6.46,NULL,2035-03-29,NULL
4194,36,705.48,699.02,6.46,705.48,2035-04-28,2035-04-28
4195,36,705.48,699.02,6.46,705.48,2035-05-28,2035-05-28
4196,36,705.48,699.02,6.46,705.48,2035-06-27,2035-06-27
4197,36,705.48,699.02,6.46,705.48,2035-07-27,2035-07-27
4198,36,705.48,699.02,6.46,705.48,2035-08-26,2035-08-26
4199,36,705.48,699.02,6.46,705.48,2035-09-25,2035-09-25
4200,36,705.48,699.02,6.46,705.48,2035-10-25,2035-10-25
4201,36,705.48,699.02,6.46,705.48,2035-11-24,2035-11-24
4202,36,705.48,699.02,6.46,705.48,2035-12-24,2035-12-24
4203,36,705.48,699.02,6.46,705.48,2036-01-23,2036-01-23
4204,36,705.48,699.02,6.46,NULL,2036-02-22,NULL
4205,36,705.48,699.02,6.46,705.48,2036-03-23,2036-03-23
4206,36,705.48,699.02,6.46,705.48,2036-04-22,2036-04-22
4207,36,705.48,699.02,6.46,705.48,2036-05-22,2036-05-22
4208,36,705.48,699.02,6.46,NULL,2036-06-21,NULL
4209,36,705.48,699.02,6.46,705.48,2036-07-21,2036-07-21
4210,36,705.48,699.02,6.46,705.48,2036-08-20,2036-08-20
4211,36,705.48,699.02,6.46,705.48,2036-09-19,2036-09-19
4212,36,705.48,699.02,6.46,705.48,2036-10-19,2036-10-19
4213,36,705.48,699.02,6.46,NULL,2036-11-18,NULL
4214,36,705.48,699.02,6.46,NULL,2036-12-18,NULL
4215,36,705.48,699.02,6.46,705.48,2037-01-17,2037-01-17
4216,36,705.48,699.02,6.46,NULL,2037-02-16,NULL
4217,36,705.48,699.02,6.46,NULL,2037-03-18,NULL
4218,36,705.48,699.02,6.46,705.48,2037-04-17,2037-04-17
4219,36,705.48,699.02,6.46,NULL,2037-05-17,NULL
4220,36,705.48,699.02,6.46,705.48,2037-06-16,2037-06-16
4221,36,705.48,699.02,6.46,705.48,2037-07-16,2037-07-16
4222,36,705.48,699.02,6.46,705.48,2037-08-15,2037-08-15
4223,36,705.48,699.02,6.46,NULL,2037-09-14,NULL
4224,36,705.48,699.02,6.46,705.48,2037-10-14,2037-10-14
4225,36,705.48,699.02,6.46,NULL,2037-11-13,NULL
4226,36,705.48,699.02,6.46,705.48,2037-12-13,2037-12-13
4227,36,705.48,699.02,6.46,705.48,2038-01-12,2038-01-12
4228,36,705.48,699.02,6.46,705.48,2038-02-11,2038-02-11
4229,36,705.48,699.02,6.46,705.48,2038-03-13,2038-03-13
4230,36,705.48,699.02,6.46,705.48,2038-04-12,2038-04-12
4231,36,705.48,699.02,6.46,705.48,2038-05-12,2038-05-12
4232,36,705.48,699.02,6.46,705.48,2038-06-11,2038-06-11
4233,36,705.48,699.02,6.46,705.48,2038-07-11,2038-07-11
4234,36,705.48,699.02,6.46,705.48,2038-08-10,2038-08-10
4235,36,705.48,699.02,6.46,705.48,2038-09-09,2038-09-09
4236,36,705.48,699.02,6.46,NULL,2038-10-09,NULL
4237,36,705.48,699.02,6.46,705.48,2038-11-08,2038-11-08
4238,36,705.48,699.02,6.46,NULL,2038-12-08,NULL
4239,36,705.48,699.02,6.46,705.48,2039-01-07,2039-01-07
4240,36,705.48,699.02,6.46,NULL,2039-02-06,NULL
4241,36,705.48,699.02,6.46,705.48,2039-03-08,2039-03-08
4242,36,705.48,699.02,6.46,705.48,2039-04-07,2039-04-07
4243,36,705.48,699.02,6.46,705.48,2039-05-07,2039-05-07
4244,36,705.48,699.02,6.46,NULL,2039-06-06,NULL
4245,36,705.48,699.02,6.46,705.48,2039-07-06,2039-07-06
4246,36,705.48,699.02,6.46,705.48,2039-08-05,2039-08-05
4247,36,705.48,699.02,6.46,705.48,2039-09-04,2039-09-04
4248,36,705.48,699.02,6.46,705.48,2039-10-04,2039-10-04
4249,36,705.48,699.02,6.46,705.48,2039-11-03,2039-11-03
4250,36,705.48,699.02,6.46,705.48,2039-12-03,2039-12-03
4251,36,705.48,699.02,6.46,705.48,2040-01-02,2040-01-02
4252,36,705.48,699.02,6.46,705.48,2040-02-01,2040-02-01
4253,36,705.48,699.02,6.46,705.48,2040-03-02,2040-03-02
4254,36,705.48,699.02,6.46,705.48,2040-04-01,2040-04-01
4255,36,705.48,699.02,6.46,705.48,2040-05-01,2040-05-01
4256,36,705.48,699.02,6.46,705.48,2040-05-31,2040-05-31
4257,36,705.48,699.02,6.46,NULL,2040-06-30,NULL
4258,36,705.48,699.02,6.46,705.48,2040-07-30,2040-07-30
4259,36,705.48,699.02,6.46,705.48,2040-08-29,2040-08-29
4260,36,705.48,699.02,6.46,705.48,2040-09-28,2040-09-28
4261,36,705.48,699.02,6.46,NULL,2040-10-28,NULL
4262,36,705.48,699.02,6.46,NULL,2040-11-27,NULL
4263,36,705.48,699.02,6.46,705.48,2040-12-27,2040-12-27
4264,36,705.48,699.02,6.46,705.48,2041-01-26,2041-01-26
4265,36,705.48,699.02,6.46,NULL,2041-02-25,NULL
4266,36,705.48,699.02,6.46,705.48,2041-03-27,2041-03-27
4267,36,705.48,699.02,6.46,705.48,2041-04-26,2041-04-26
4268,36,705.48,699.02,6.46,NULL,2041-05-26,NULL
4269,36,705.48,699.02,6.46,NULL,2041-06-25,NULL
4270,36,705.48,699.02,6.46,705.48,2041-07-25,2041-07-25
4271,36,705.48,699.02,6.46,705.48,2041-08-24,2041-08-24
4272,36,705.48,699.02,6.46,705.48,2041-09-23,2041-09-23
4273,36,705.48,699.02,6.46,705.48,2041-10-23,2041-10-23
4274,36,705.48,699.02,6.46,705.48,2041-11-22,2041-11-22
4275,36,705.48,699.02,6.46,NULL,2041-12-22,NULL
4276,36,705.48,699.02,6.46,705.48,2042-01-21,2042-01-21
4277,36,705.48,699.02,6.46,705.48,2042-02-20,2042-02-20
4278,36,705.48,699.02,6.46,705.48,2042-03-22,2042-03-22
4279,36,705.48,699.02,6.46,705.48,2042-04-21,2042-04-21
4280,36,705.48,699.02,6.46,705.48,2042-05-21,2042-05-21
4281,36,705.48,699.02,6.46,705.48,2042-06-20,2042-06-20
4282,36,705.48,699.02,6.46,705.48,2042-07-20,2042-07-20
4283,36,705.48,699.02,6.46,705.48,2042-08-19,2042-08-19
4284,36,705.48,699.02,6.46,705.48,2042-09-18,2042-09-18
4285,36,705.48,699.02,6.46,705.48,2042-10-18,2042-10-18
4286,36,705.48,699.02,6.46,705.48,2042-11-17,2042-11-17
4287,36,705.48,699.02,6.46,705.48,2042-12-17,2042-12-17
4288,36,705.48,699.02,6.46,NULL,2043-01-16,NULL
4289,36,705.48,699.02,6.46,NULL,2043-02-15,NULL
4290,36,705.48,699.02,6.46,705.48,2043-03-17,2043-03-17
4291,36,705.48,699.02,6.46,705.48,2043-04-16,2043-04-16
4292,36,705.48,699.02,6.46,705.48,2043-05-16,2043-05-16
4293,36,705.48,699.02,6.46,705.48,2043-06-15,2043-06-15
4294,36,705.48,699.02,6.46,705.48,2043-07-15,2043-07-15
4295,36,705.48,699.02,6.46,705.48,2043-08-14,2043-08-14
4296,36,705.48,699.02,6.46,705.48,2043-09-13,2043-09-13
4297,37,410.06,406.65,3.41,410.06,2018-01-15,2018-01-15
4298,37,410.06,406.65,3.41,410.06,2018-02-14,2018-02-14
4299,37,410.06,406.65,3.41,410.06,2018-03-16,2018-03-16
4300,37,410.06,406.65,3.41,410.06,2018-04-15,2018-04-15
4301,37,410.06,406.65,3.41,410.06,2018-05-15,2018-05-15
4302,37,410.06,406.65,3.41,410.06,2018-06-14,2018-06-14
4303,37,410.06,406.65,3.41,NULL,2018-07-14,NULL
4304,37,410.06,406.65,3.41,NULL,2018-08-13,NULL
4305,37,410.06,406.65,3.41,410.06,2018-09-12,2018-09-12
4306,37,410.06,406.65,3.41,410.06,2018-10-12,2018-10-12
4307,37,410.06,406.65,3.41,410.06,2018-11-11,2018-11-11
4308,37,410.06,406.65,3.41,410.06,2018-12-11,2018-12-11
4309,37,410.06,406.65,3.41,410.06,2019-01-10,2019-01-10
4310,37,410.06,406.65,3.41,410.06,2019-02-09,2019-02-09
4311,37,410.06,406.65,3.41,410.06,2019-03-11,2019-03-11
4312,37,410.06,406.65,3.41,410.06,2019-04-10,2019-04-10
4313,37,410.06,406.65,3.41,410.06,2019-05-10,2019-05-10
4314,37,410.06,406.65,3.41,NULL,2019-06-09,NULL
4315,37,410.06,406.65,3.41,NULL,2019-07-09,NULL
4316,37,410.06,406.65,3.41,410.06,2019-08-08,2019-08-08
4317,37,410.06,406.65,3.41,410.06,2019-09-07,2019-09-07
4318,37,410.06,406.65,3.41,410.06,2019-10-07,2019-10-07
4319,37,410.06,406.65,3.41,NULL,2019-11-06,NULL
4320,37,410.06,406.65,3.41,410.06,2019-12-06,2019-12-06
4321,37,410.06,406.65,3.41,410.06,2020-01-05,2020-01-05
4322,37,410.06,406.65,3.41,410.06,2020-02-04,2020-02-04
4323,37,410.06,406.65,3.41,410.06,2020-03-05,2020-03-05
4324,37,410.06,406.65,3.41,410.06,2020-04-04,2020-04-04
4325,37,410.06,406.65,3.41,410.06,2020-05-04,2020-05-04
4326,37,410.06,406.65,3.41,410.06,2020-06-03,2020-06-03
4327,37,410.06,406.65,3.41,410.06,2020-07-03,2020-07-03
4328,37,410.06,406.65,3.41,NULL,2020-08-02,NULL
4329,37,410.06,406.65,3.41,410.06,2020-09-01,2020-09-01
4330,37,410.06,406.65,3.41,410.06,2020-10-01,2020-10-01
4331,37,410.06,406.65,3.41,410.06,2020-10-31,2020-10-31
4332,37,410.06,406.65,3.41,410.06,2020-11-30,2020-11-30
4333,37,410.06,406.65,3.41,NULL,2020-12-30,NULL
4334,37,410.06,406.65,3.41,410.06,2021-01-29,2021-01-29
4335,37,410.06,406.65,3.41,NULL,2021-02-28,NULL
4336,37,410.06,406.65,3.41,410.06,2021-03-30,2021-03-30
4337,37,410.06,406.65,3.41,NULL,2021-04-29,NULL
4338,37,410.06,406.65,3.41,410.06,2021-05-29,2021-05-29
4339,37,410.06,406.65,3.41,410.06,2021-06-28,2021-06-28
4340,37,410.06,406.65,3.41,410.06,2021-07-28,2021-07-28
4341,37,410.06,406.65,3.41,NULL,2021-08-27,NULL
4342,37,410.06,406.65,3.41,410.06,2021-09-26,2021-09-26
4343,37,410.06,406.65,3.41,410.06,2021-10-26,2021-10-26
4344,37,410.06,406.65,3.41,410.06,2021-11-25,2021-11-25
4345,37,410.06,406.65,3.41,410.06,2021-12-25,2021-12-25
4346,37,410.06,406.65,3.41,410.06,2022-01-24,2022-01-24
4347,37,410.06,406.65,3.41,410.06,2022-02-23,2022-02-23
4348,37,410.06,406.65,3.41,410.06,2022-03-25,2022-03-25
4349,37,410.06,406.65,3.41,410.06,2022-04-24,2022-04-24
4350,37,410.06,406.65,3.41,NULL,2022-05-24,NULL
4351,37,410.06,406.65,3.41,410.06,2022-06-23,2022-06-23
4352,37,410.06,406.65,3.41,410.06,2022-07-23,2022-07-23
4353,37,410.06,406.65,3.41,410.06,2022-08-22,2022-08-22
4354,37,410.06,406.65,3.41,410.06,2022-09-21,2022-09-21
4355,37,410.06,406.65,3.41,NULL,2022-10-21,NULL
4356,37,410.06,406.65,3.41,410.06,2022-11-20,2022-11-20
4357,37,410.06,406.65,3.41,410.06,2022-12-20,2022-12-20
4358,37,410.06,406.65,3.41,410.06,2023-01-19,2023-01-19
4359,37,410.06,406.65,3.41,410.06,2023-02-18,2023-02-18
4360,37,410.06,406.65,3.41,410.06,2023-03-20,2023-03-20
4361,37,410.06,406.65,3.41,410.06,2023-04-19,2023-04-19
4362,37,410.06,406.65,3.41,410.06,2023-05-19,2023-05-19
4363,37,410.06,406.65,3.41,410.06,2023-06-18,2023-06-18
4364,37,410.06,406.65,3.41,410.06,2023-07-18,2023-07-18
4365,37,410.06,406.65,3.41,410.06,2023-08-17,2023-08-17
4366,37,410.06,406.65,3.41,410.06,2023-09-16,2023-09-16
4367,37,410.06,406.65,3.41,410.06,2023-10-16,2023-10-16
4368,37,410.06,406.65,3.41,410.06,2023-11-15,2023-11-15
4369,37,410.06,406.65,3.41,410.06,2023-12-15,2023-12-15
4370,37,410.06,406.65,3.41,410.06,2024-01-14,2024-01-14
4371,37,410.06,406.65,3.41,410.06,2024-02-13,2024-02-13
4372,37,410.06,406.65,3.41,410.06,2024-03-14,2024-03-14
4373,37,410.06,406.65,3.41,410.06,2024-04-13,2024-04-13
4374,37,410.06,406.65,3.41,410.06,2024-05-13,2024-05-13
4375,37,410.06,406.65,3.41,410.06,2024-06-12,2024-06-12
4376,37,410.06,406.65,3.41,NULL,2024-07-12,NULL
4377,37,410.06,406.65,3.41,NULL,2024-08-11,NULL
4378,37,410.06,406.65,3.41,410.06,2024-09-10,2024-09-10
4379,37,410.06,406.65,3.41,410.06,2024-10-10,2024-10-10
4380,37,410.06,406.65,3.41,410.06,2024-11-09,2024-11-09
4381,37,410.06,406.65,3.41,NULL,2024-12-09,NULL
4382,37,410.06,406.65,3.41,410.06,2025-01-08,2025-01-08
4383,37,410.06,406.65,3.41,410.06,2025-02-07,2025-02-07
4384,37,410.06,406.65,3.41,410.06,2025-03-09,2025-03-09
4385,37,410.06,406.65,3.41,410.06,2025-04-08,2025-04-08
4386,37,410.06,406.65,3.41,410.06,2025-05-08,2025-05-08
4387,37,410.06,406.65,3.41,410.06,2025-06-07,2025-06-07
4388,37,410.06,406.65,3.41,410.06,2025-07-07,2025-07-07
4389,37,410.06,406.65,3.41,410.06,2025-08-06,2025-08-06
4390,37,410.06,406.65,3.41,410.06,2025-09-05,2025-09-05
4391,37,410.06,406.65,3.41,410.06,2025-10-05,2025-10-05
4392,37,410.06,406.65,3.41,NULL,2025-11-04,NULL
4393,37,410.06,406.65,3.41,NULL,2025-12-04,NULL
4394,37,410.06,406.65,3.41,410.06,2026-01-03,2026-01-03
4395,37,410.06,406.65,3.41,410.06,2026-02-02,2026-02-02
4396,37,410.06,406.65,3.41,410.06,2026-03-04,2026-03-04
4397,37,410.06,406.65,3.41,410.06,2026-04-03,2026-04-03
4398,37,410.06,406.65,3.41,NULL,2026-05-03,NULL
4399,37,410.06,406.65,3.41,410.06,2026-06-02,2026-06-02
4400,37,410.06,406.65,3.41,410.06,2026-07-02,2026-07-02
4401,37,410.06,406.65,3.41,410.06,2026-08-01,2026-08-01
4402,37,410.06,406.65,3.41,410.06,2026-08-31,2026-08-31
4403,37,410.06,406.65,3.41,410.06,2026-09-30,2026-09-30
4404,37,410.06,406.65,3.41,410.06,2026-10-30,2026-10-30
4405,37,410.06,406.65,3.41,410.06,2026-11-29,2026-11-29
4406,37,410.06,406.65,3.41,410.06,2026-12-29,2026-12-29
4407,37,410.06,406.65,3.41,410.06,2027-01-28,2027-01-28
4408,37,410.06,406.65,3.41,NULL,2027-02-27,NULL
4409,37,410.06,406.65,3.41,410.06,2027-03-29,2027-03-29
4410,37,410.06,406.65,3.41,410.06,2027-04-28,2027-04-28
4411,37,410.06,406.65,3.41,410.06,2027-05-28,2027-05-28
4412,37,410.06,406.65,3.41,410.06,2027-06-27,2027-06-27
4413,37,410.06,406.65,3.41,410.06,2027-07-27,2027-07-27
4414,37,410.06,406.65,3.41,410.06,2027-08-26,2027-08-26
4415,37,410.06,406.65,3.41,410.06,2027-09-25,2027-09-25
4416,37,410.06,406.65,3.41,410.06,2027-10-25,2027-10-25
4417,37,410.06,406.65,3.41,410.06,2027-11-24,2027-11-24
4418,37,410.06,406.65,3.41,410.06,2027-12-24,2027-12-24
4419,37,410.06,406.65,3.41,410.06,2028-01-23,2028-01-23
4420,37,410.06,406.65,3.41,410.06,2028-02-22,2028-02-22
4421,37,410.06,406.65,3.41,410.06,2028-03-23,2028-03-23
4422,37,410.06,406.65,3.41,410.06,2028-04-22,2028-04-22
4423,37,410.06,406.65,3.41,410.06,2028-05-22,2028-05-22
4424,37,410.06,406.65,3.41,410.06,2028-06-21,2028-06-21
4425,37,410.06,406.65,3.41,NULL,2028-07-21,NULL
4426,37,410.06,406.65,3.41,410.06,2028-08-20,2028-08-20
4427,37,410.06,406.65,3.41,NULL,2028-09-19,NULL
4428,37,410.06,406.65,3.41,410.06,2028-10-19,2028-10-19
4429,37,410.06,406.65,3.41,410.06,2028-11-18,2028-11-18
4430,37,410.06,406.65,3.41,410.06,2028-12-18,2028-12-18
4431,37,410.06,406.65,3.41,410.06,2029-01-17,2029-01-17
4432,37,410.06,406.65,3.41,NULL,2029-02-16,NULL
4433,37,410.06,406.65,3.41,410.06,2029-03-18,2029-03-18
4434,37,410.06,406.65,3.41,410.06,2029-04-17,2029-04-17
4435,37,410.06,406.65,3.41,NULL,2029-05-17,NULL
4436,37,410.06,406.65,3.41,410.06,2029-06-16,2029-06-16
4437,37,410.06,406.65,3.41,NULL,2029-07-16,NULL
4438,37,410.06,406.65,3.41,NULL,2029-08-15,NULL
4439,37,410.06,406.65,3.41,410.06,2029-09-14,2029-09-14
4440,37,410.06,406.65,3.41,410.06,2029-10-14,2029-10-14
4441,37,410.06,406.65,3.41,410.06,2029-11-13,2029-11-13
4442,37,410.06,406.65,3.41,410.06,2029-12-13,2029-12-13
4443,37,410.06,406.65,3.41,410.06,2030-01-12,2030-01-12
4444,37,410.06,406.65,3.41,410.06,2030-02-11,2030-02-11
4445,37,410.06,406.65,3.41,410.06,2030-03-13,2030-03-13
4446,37,410.06,406.65,3.41,410.06,2030-04-12,2030-04-12
4447,37,410.06,406.65,3.41,NULL,2030-05-12,NULL
4448,37,410.06,406.65,3.41,410.06,2030-06-11,2030-06-11
4449,37,410.06,406.65,3.41,410.06,2030-07-11,2030-07-11
4450,37,410.06,406.65,3.41,410.06,2030-08-10,2030-08-10
4451,37,410.06,406.65,3.41,410.06,2030-09-09,2030-09-09
4452,37,410.06,406.65,3.41,NULL,2030-10-09,NULL
4453,37,410.06,406.65,3.41,410.06,2030-11-08,2030-11-08
4454,37,410.06,406.65,3.41,NULL,2030-12-08,NULL
4455,37,410.06,406.65,3.41,410.06,2031-01-07,2031-01-07
4456,37,410.06,406.65,3.41,NULL,2031-02-06,NULL
4457,37,410.06,406.65,3.41,410.06,2031-03-08,2031-03-08
4458,37,410.06,406.65,3.41,410.06,2031-04-07,2031-04-07
4459,37,410.06,406.65,3.41,410.06,2031-05-07,2031-05-07
4460,37,410.06,406.65,3.41,410.06,2031-06-06,2031-06-06
4461,37,410.06,406.65,3.41,410.06,2031-07-06,2031-07-06
4462,37,410.06,406.65,3.41,NULL,2031-08-05,NULL
4463,37,410.06,406.65,3.41,410.06,2031-09-04,2031-09-04
4464,37,410.06,406.65,3.41,410.06,2031-10-04,2031-10-04
4465,37,410.06,406.65,3.41,410.06,2031-11-03,2031-11-03
4466,37,410.06,406.65,3.41,NULL,2031-12-03,NULL
4467,37,410.06,406.65,3.41,410.06,2032-01-02,2032-01-02
4468,37,410.06,406.65,3.41,410.06,2032-02-01,2032-02-01
4469,37,410.06,406.65,3.41,NULL,2032-03-02,NULL
4470,37,410.06,406.65,3.41,410.06,2032-04-01,2032-04-01
4471,37,410.06,406.65,3.41,410.06,2032-05-01,2032-05-01
4472,37,410.06,406.65,3.41,410.06,2032-05-31,2032-05-31
4473,37,410.06,406.65,3.41,410.06,2032-06-30,2032-06-30
4474,37,410.06,406.65,3.41,410.06,2032-07-30,2032-07-30
4475,37,410.06,406.65,3.41,410.06,2032-08-29,2032-08-29
4476,37,410.06,406.65,3.41,410.06,2032-09-28,2032-09-28
4477,37,410.06,406.65,3.41,410.06,2032-10-28,2032-10-28
4478,37,410.06,406.65,3.41,410.06,2032-11-27,2032-11-27
4479,37,410.06,406.65,3.41,410.06,2032-12-27,2032-12-27
4480,37,410.06,406.65,3.41,410.06,2033-01-26,2033-01-26
4481,37,410.06,406.65,3.41,410.06,2033-02-25,2033-02-25
4482,37,410.06,406.65,3.41,410.06,2033-03-27,2033-03-27
4483,37,410.06,406.65,3.41,410.06,2033-04-26,2033-04-26
4484,37,410.06,406.65,3.41,410.06,2033-05-26,2033-05-26
4485,37,410.06,406.65,3.41,410.06,2033-06-25,2033-06-25
4486,37,410.06,406.65,3.41,410.06,2033-07-25,2033-07-25
4487,37,410.06,406.65,3.41,410.06,2033-08-24,2033-08-24
4488,37,410.06,406.65,3.41,410.06,2033-09-23,2033-09-23
4489,37,410.06,406.65,3.41,410.06,2033-10-23,2033-10-23
4490,37,410.06,406.65,3.41,410.06,2033-11-22,2033-11-22
4491,37,410.06,406.65,3.41,410.06,2033-12-22,2033-12-22
4492,37,410.06,406.65,3.41,410.06,2034-01-21,2034-01-21
4493,37,410.06,406.65,3.41,410.06,2034-02-20,2034-02-20
4494,37,410.06,406.65,3.41,410.06,2034-03-22,2034-03-22
4495,37,410.06,406.65,3.41,410.06,2034-04-21,2034-04-21
4496,37,410.06,406.65,3.41,410.06,2034-05-21,2034-05-21
4497,37,410.06,406.65,3.41,410.06,2034-06-20,2034-06-20
4498,37,410.06,406.65,3.41,410.06,2034-07-20,2034-07-20
4499,37,410.06,406.65,3.41,410.06,2034-08-19,2034-08-19
