transaction_id,type_id,loan_payment_id,employee_id,from_account_id,to_account_id,amount,transaction_date
4756,3,NULL,NULL,2087,1342,50.0,2021-04-20
4757,1,NULL,389,1741,NULL,4171.03,2022-03-01
4758,4,21600,NULL,1177,NULL,667.48,2023-07-09
4759,4,9882,NULL,364,NULL,993.99,2030-07-09
4760,4,24435,NULL,967,NULL,214.11,2026-01-04
4761,2,NULL,637,756,NULL,214.47,2023-08-18
4762,4,23899,NULL,207,NULL,814.79,2026-12-31
4763,3,NULL,NULL,2223,409,396.43,2018-02-13
4764,1,NULL,262,2098,NULL,2249.06,2020-08-27
4765,1,NULL,NULL,494,NULL,869.59,2017-10-18
4766,2,NULL,NULL,603,NULL,56.26,2015-03-27
4767,2,NULL,1081,2164,NULL,250.22,2023-12-09
4768,1,NULL,385,1611,NULL,1633.01,2017-04-14
4769,2,NULL,NULL,1011,NULL,395.88,2021-02-26
4770,2,NULL,NULL,2352,NULL,983.11,2021-08-13
4771,2,NULL,NULL,405,NULL,720.07,2015-07-17
4772,2,NULL,NULL,2416,NULL,115.32,2018-01-26
4773,3,NULL,NULL,1051,2054,50.0,2022-11-19
4774,4,21773,NULL,1088,NULL,12986.84,2020-04-05
4775,2,NULL,1016,1019,NULL,1080.78,2021-10-17
4776,1,NULL,644,1523,NULL,5199.68,2018-08-01
4777,1,NULL,654,1805,NULL,1747.87,2018-01-15
4778,3,NULL,801,1108,726,309.64,2020-01-13
4779,2,NULL,NULL,522,NULL,35.69,2015-09-04
4780,2,NULL,229,1171,NULL,37.5,2022-12-24
4781,3,NULL,NULL,1950,1627,512.89,2021-08-15
4782,2,NULL,1111,72,NULL,230.2,2019-05-31
4783,1,NULL,998,2105,NULL,2365.13,2023-04-15
4784,2,NULL,NULL,2317,NULL,125.2,2020-07-31
4785,3,NULL,NULL,2429,1025,142.92,2018-01-11
4786,2,NULL,NULL,2338,NULL,208.26,2015-11-07
4787,1,NULL,829,231,NULL,1612.66,2022-06-30
4788,2,NULL,NULL,1844,NULL,106.23,2015-04-03
4789,1,NULL,1036,1531,NULL,2098.34,2018-09-15
4790,3,NULL,NULL,1927,2273,1627.74,2018-11-11
4791,1,NULL,103,132,NULL,1972.77,2015-10-31
4792,1,NULL,331,662,NULL,2358.44,2023-02-16
4793,3,NULL,NULL,100,1632,944.37,2020-10-10
4794,2,NULL,128,2076,NULL,340.62,2021-04-11
4795,2,NULL,NULL,855,NULL,194.09,2019-03-29
4796,1,NULL,874,646,NULL,3232.3,2021-10-01
4797,2,NULL,NULL,286,NULL,427.13,2020-06-14
4798,2,NULL,NULL,359,NULL,656.54,2022-11-11
4799,1,NULL,629,2278,NULL,3485.14,2016-03-01
4800,2,NULL,NULL,486,NULL,20.0,2021-07-17
4801,1,NULL,842,1608,NULL,1808.11,2018-11-01
4802,2,NULL,850,2245,NULL,22.05,2016-03-18
4803,1,NULL,667,479,NULL,4701.94,2018-11-15
4804,2,NULL,937,2358,NULL,263.49,2022-08-26
4805,3,NULL,NULL,2293,1529,50.0,2017-07-12
4806,1,NULL,189,238,NULL,4861.39,2017-06-21
4807,1,NULL,42,1778,NULL,1325.48,2021-08-21
4808,1,NULL,842,1555,NULL,2724.91,2017-01-01
4809,4,2639,NULL,2229,NULL,666.92,2029-05-13
4810,1,NULL,NULL,1348,NULL,857.38,2015-03-06
4811,1,NULL,1063,1913,NULL,4062.22,2019-05-24
4812,4,8266,NULL,483,NULL,203.98,2020-04-02
4813,2,NULL,NULL,352,NULL,527.35,2020-12-18
4814,1,NULL,850,2337,NULL,1614.67,2021-02-01
4815,1,NULL,770,688,NULL,2552.86,2021-02-12
4816,3,NULL,NULL,1121,2424,647.12,2017-11-13
4817,1,NULL,577,73,NULL,2820.39,2023-01-15
4818,4,3317,144,2230,NULL,206.09,2022-08-31
4819,2,NULL,NULL,1447,NULL,603.52,2023-01-29
4820,4,9297,768,313,NULL,5143.81,2026-09-11
4821,2,NULL,367,1953,NULL,1089.71,2018-06-22
4822,3,NULL,NULL,739,1503,1639.93,2018-10-11
4823,1,NULL,979,2493,NULL,2296.75,2015-07-01
4824,1,NULL,1145,546,NULL,1636.41,2021-09-03
4825,1,NULL,1129,1767,NULL,2915.32,2021-07-01
4826,3,NULL,NULL,326,1641,644.44,2017-07-15
4827,4,23608,874,2399,NULL,2029.73,2020-03-14
4828,2,NULL,NULL,1850,NULL,20.05,2023-04-21
4829,2,NULL,NULL,354,NULL,70.23,2017-09-08
4830,1,NULL,761,586,NULL,3663.34,2021-10-06
4831,1,NULL,1016,1854,NULL,3224.14,2015-07-13
4832,2,NULL,3,454,NULL,180.71,2020-02-14
4833,4,15308,NULL,1216,NULL,567.26,2039-04-06
4834,1,NULL,1085,2313,NULL,3702.86,2016-08-01
4835,1,NULL,360,1668,NULL,3081.79,2022-11-01
4836,2,NULL,NULL,235,NULL,165.29,2023-12-08
4837,3,NULL,NULL,421,2187,215.02,2020-10-18
4838,2,NULL,984,89,NULL,1143.83,2015-01-30
4839,3,NULL,1036,1433,1394,2041.15,2015-11-13
4840,3,NULL,NULL,1810,2224,2072.45,2015-04-11
4841,3,NULL,NULL,1515,1390,671.03,2022-06-15
4842,3,NULL,NULL,2365,1891,1086.94,2019-05-13
4843,3,NULL,NULL,1465,578,1547.2,2022-07-13
4844,1,NULL,27,166,NULL,2709.46,2022-07-01
4845,2,NULL,1145,1939,NULL,123.39,2023-11-04
4846,1,NULL,850,920,NULL,4891.37,2018-02-15
4847,1,NULL,27,2220,NULL,3312.58,2023-06-01
4848,3,NULL,NULL,2455,1981,627.45,2022-09-16
4849,2,NULL,492,1056,NULL,464.18,2015-09-27
4850,2,NULL,NULL,2146,NULL,314.38,2020-11-27
4851,2,NULL,NULL,122,NULL,327.77,2015-03-27
4852,3,NULL,NULL,1641,2085,544.75,2018-01-10
4853,2,NULL,NULL,370,NULL,73.36,2022-03-18
4854,2,NULL,NULL,2064,NULL,749.06,2016-07-29
4855,2,NULL,NULL,971,NULL,172.36,2022-09-02
4856,3,NULL,NULL,935,53,3188.26,2021-01-14
4857,1,NULL,823,238,NULL,3293.24,2017-09-21
4858,1,NULL,699,752,NULL,2194.08,2022-07-15
4859,1,NULL,863,1504,NULL,2373.99,2017-02-18
4860,1,NULL,367,1049,NULL,5016.07,2018-01-12
4861,3,NULL,NULL,2307,2452,1976.15,2016-01-19
4862,1,NULL,642,2067,NULL,2307.51,2021-09-01
4863,1,NULL,670,771,NULL,1781.94,2016-02-27
4864,1,NULL,880,1211,NULL,2936.11,2023-06-05
4865,2,NULL,50,1923,NULL,182.68,2020-04-17
4866,1,NULL,NULL,1999,NULL,877.74,2022-12-15
4867,1,NULL,850,388,NULL,5802.36,2021-09-08
4868,2,NULL,NULL,1465,NULL,145.33,2015-02-08
4869,2,NULL,NULL,1092,NULL,157.89,2016-05-01
4870,3,NULL,NULL,1145,1179,1459.15,2016-08-20
4871,1,NULL,NULL,1409,NULL,952.64,2016-03-19
4872,1,NULL,331,2442,NULL,2485.19,2017-02-21
4873,1,NULL,706,2247,NULL,1359.23,2019-12-08
4874,1,NULL,1193,404,NULL,2266.99,2015-03-21
4875,2,NULL,NULL,2037,NULL,100.53,2016-09-09
4876,2,NULL,247,807,NULL,54.36,2023-02-10
4877,2,NULL,NULL,1634,NULL,239.39,2021-06-25
4878,3,NULL,NULL,657,143,886.66,2022-03-18
4879,4,19586,303,1839,NULL,221.41,2036-07-19
4880,4,6740,NULL,1411,NULL,1591.85,2023-04-07
4881,1,NULL,25,104,NULL,3379.19,2023-09-01
4882,2,NULL,NULL,272,NULL,111.75,2016-03-04
4883,2,NULL,NULL,384,NULL,234.25,2016-03-04
4884,2,NULL,NULL,716,NULL,255.93,2017-03-12
4885,1,NULL,NULL,1523,NULL,100.0,2023-02-08
4886,2,NULL,NULL,309,NULL,79.26,2020-06-05
4887,4,8064,NULL,1794,NULL,332.83,2036-09-10
4888,1,NULL,754,1774,NULL,1914.46,2015-07-23
4889,4,8063,639,727,NULL,332.83,2036-08-07
4890,3,NULL,NULL,2425,1429,1346.36,2017-11-12
4891,1,NULL,232,534,NULL,2990.03,2019-07-15
4892,4,4712,NULL,691,NULL,556.72,2028-10-13
4893,1,NULL,545,521,NULL,1929.46,2015-02-15
4894,3,NULL,NULL,514,1640,1933.52,2020-05-15
4895,3,NULL,NULL,2049,45,1346.16,2023-03-13
4896,2,NULL,NULL,2031,NULL,20.0,2020-01-24
4897,1,NULL,913,525,NULL,1983.0,2020-09-02
4898,2,NULL,NULL,1582,NULL,611.68,2019-10-27
4899,1,NULL,995,1501,NULL,4081.54,2015-09-01
4900,2,NULL,NULL,403,NULL,223.82,2019-06-28
4901,3,NULL,NULL,877,13,1182.29,2016-12-15
4902,2,NULL,913,1723,NULL,104.19,2019-06-09
4903,1,NULL,253,1139,NULL,2183.9,2018-05-15
4904,2,NULL,NULL,1352,NULL,37.15,2015-09-04
4905,1,NULL,NULL,1948,NULL,706.65,2015-11-30
4906,2,NULL,27,1166,NULL,135.27,2019-07-19
4907,1,NULL,1194,2179,NULL,4075.1,2022-10-23
4908,1,NULL,674,1236,NULL,3038.74,2018-03-31
4909,1,NULL,691,2037,NULL,1815.68,2023-06-18
4910,3,NULL,699,1850,2083,50.0,2018-02-11
4911,1,NULL,890,1902,NULL,3306.61,2022-11-13
4912,2,NULL,NULL,1997,NULL,189.0,2022-12-23
4913,2,NULL,47,1169,NULL,811.99,2016-09-16
4914,3,NULL,NULL,657,497,2463.99,2022-12-11
4915,1,NULL,NULL,1743,NULL,100.0,2021-08-14
4916,1,NULL,902,551,NULL,1881.33,2020-08-15
4917,2,NULL,NULL,1265,NULL,138.03,2017-03-24
4918,1,NULL,823,2127,NULL,3653.32,2019-01-01
4919,2,NULL,NULL,2094,NULL,73.81,2016-11-04
4920,3,NULL,995,1772,829,654.61,2015-10-12
4921,2,NULL,NULL,1585,NULL,146.19,2022-11-25
4922,1,NULL,559,1774,NULL,3342.23,2016-11-28
4923,3,NULL,829,448,1955,2290.01,2016-10-20
4924,1,NULL,389,1660,NULL,3020.76,2015-05-15
4925,1,NULL,253,247,NULL,3907.13,2021-03-01
4926,3,NULL,NULL,552,788,512.94,2017-10-18
4927,2,NULL,NULL,1943,NULL,178.79,2018-08-24
4928,2,NULL,NULL,193,NULL,334.63,2017-09-22
4929,3,NULL,NULL,1003,1169,2471.56,2023-03-17
4930,2,NULL,NULL,392,NULL,524.78,2022-07-01
4931,2,NULL,NULL,718,NULL,202.37,2020-01-25
4932,2,NULL,NULL,1239,NULL,190.58,2020-01-25
4933,2,NULL,NULL,1894,NULL,21.34,2016-04-29
4934,2,NULL,NULL,1527,NULL,156.67,2016-02-26
4935,1,NULL,224,817,NULL,3113.17,2019-04-01
4936,1,NULL,998,1674,NULL,4295.72,2021-11-03
4937,3,NULL,NULL,761,2272,1884.31,2015-12-16
4938,4,14229,NULL,1809,NULL,180.56,2026-03-21
4939,4,20464,NULL,1796,NULL,78.79,2032-11-16
4940,1,NULL,232,2038,NULL,1630.58,2022-04-13
4941,4,13645,NULL,1838,NULL,291.26,2034-08-14
4942,2,NULL,NULL,2333,NULL,27.94,2022-10-07
4943,1,NULL,NULL,1326,NULL,944.57,2022-04-01
4944,4,25883,NULL,2098,NULL,298.37,2024-01-21
4945,2,NULL,NULL,325,NULL,20.0,2018-12-16
4946,1,NULL,NULL,1252,NULL,932.44,2023-11-16
4947,4,5086,NULL,237,NULL,436.09,2024-07-22
4948,1,NULL,754,228,NULL,3341.71,2020-06-19
4949,3,NULL,NULL,1583,1298,50.0,2015-12-16
4950,1,NULL,393,1914,NULL,1692.54,2015-12-22
4951,1,NULL,1107,1253,NULL,1885.56,2016-03-12
4952,2,NULL,710,2412,NULL,218.6,2023-04-09
4953,4,18785,NULL,2260,NULL,181.7,2022-07-07
4954,1,NULL,NULL,125,NULL,100.0,2019-06-05
4955,3,NULL,NULL,1649,1262,502.43,2022-09-17
4956,4,23081,389,23,NULL,718.85,2027-11-12
4957,4,58,NULL,1119,NULL,777.74,2028-04-18
4958,3,NULL,NULL,1350,2198,1552.24,2016-11-11
4959,1,NULL,NULL,2283,NULL,731.83,2015-10-08
4960,2,NULL,NULL,890,NULL,89.6,2023-07-21
4961,2,NULL,420,3,NULL,462.11,2019-08-31
4962,1,NULL,1193,2385,NULL,1677.04,2017-08-01
4963,4,8841,NULL,1769,NULL,422.25,2030-11-22
4964,1,NULL,36,2374,NULL,3205.21,2016-08-15
4965,2,NULL,NULL,1020,NULL,138.52,2018-04-21
4966,2,NULL,NULL,1800,NULL,359.1,2016-12-16
4967,2,NULL,329,1235,NULL,210.96,2016-07-15
4968,2,NULL,NULL,858,NULL,20.0,2018-01-21
4969,1,NULL,NULL,445,NULL,100.0,2017-01-07
4970,1,NULL,874,1679,NULL,3419.98,2018-12-31
4971,3,NULL,944,2036,40,2204.99,2015-01-18
4972,1,NULL,1111,1403,NULL,1130.48,2021-12-09
4973,1,NULL,1023,525,NULL,1492.4,2019-11-24
4974,1,NULL,NULL,1175,NULL,100.0,2015-08-11
4975,1,NULL,975,1455,NULL,2195.06,2022-06-15
4976,1,NULL,303,516,NULL,1672.84,2023-07-01
4977,1,NULL,639,1369,NULL,3044.26,2020-04-15
4978,1,NULL,670,832,NULL,100.0,2019-08-15
4979,1,NULL,709,598,NULL,2004.64,2020-01-15
4980,2,NULL,NULL,947,NULL,44.47,2016-07-01
4981,2,NULL,NULL,1051,NULL,398.35,2016-06-17
4982,2,NULL,216,313,NULL,240.61,2021-06-04
4983,1,NULL,642,2032,NULL,2140.92,2021-10-31
4984,2,NULL,NULL,292,NULL,199.78,2022-07-01
4985,1,NULL,393,1144,NULL,3424.3,2016-03-16
4986,3,NULL,NULL,1897,1748,1275.94,2018-06-18
4987,2,NULL,NULL,572,NULL,24.87,2018-04-01
4988,3,NULL,220,1931,15,2445.77,2016-01-14
4989,3,NULL,922,249,1899,282.85,2020-12-18
4990,3,NULL,749,1867,2449,1235.93,2015-04-12
4991,3,NULL,NULL,11,2042,195.08,2017-09-16
4992,3,NULL,NULL,909,684,715.76,2023-02-18
4993,2,NULL,NULL,1830,NULL,596.53,2015-09-25
4994,1,NULL,1023,2417,NULL,1273.71,2019-05-04
4995,1,NULL,897,986,NULL,1447.78,2018-08-01
4996,2,NULL,NULL,1542,NULL,129.67,2018-07-29
4997,1,NULL,842,1014,NULL,1447.08,2018-04-15
4998,1,NULL,1167,2388,NULL,2570.38,2023-06-01
4999,1,NULL,NULL,2062,NULL,693.55,2015-05-15
5000,3,NULL,NULL,905,665,50.0,2017-06-18
5001,4,13380,NULL,994,NULL,164.05,2040-06-18
5002,1,NULL,761,1936,NULL,3282.05,2016-05-20
5003,3,NULL,NULL,1511,1773,1385.21,2023-03-14
5004,1,NULL,266,1724,NULL,100.0,2018-02-22
5005,2,NULL,NULL,2032,NULL,427.56,2016-04-23
5006,1,NULL,266,244,NULL,4471.51,2021-11-30
5007,1,NULL,578,1463,NULL,1035.97,2020-06-25
5008,1,NULL,1168,419,NULL,4888.86,2023-12-01
5009,4,7742,NULL,442,NULL,157.21,2031-11-09
5010,1,NULL,NULL,2492,NULL,100.0,2016-09-14
5011,1,NULL,577,696,NULL,1471.36,2023-04-15
5012,2,NULL,NULL,1498,NULL,142.13,2016-04-02
5013,2,NULL,NULL,1534,NULL,83.72,2016-06-03
5014,1,NULL,935,756,NULL,3669.65,2022-06-15
5015,2,NULL,3,175,NULL,126.26,2019-04-28
5016,2,NULL,NULL,1943,NULL,64.94,2021-06-18
5017,2,NULL,NULL,1935,NULL,890.58,2022-08-07
5018,1,NULL,NULL,968,NULL,699.67,2020-09-01
5019,3,NULL,NULL,77,1355,2877.98,2016-11-17
5020,2,NULL,NULL,431,NULL,440.71,2018-10-19
5021,2,NULL,NULL,1731,NULL,216.06,2023-10-06
5022,4,8112,NULL,2491,NULL,332.83,2040-08-18
5023,3,NULL,NULL,1438,1061,2165.55,2021-07-14
5024,4,16682,NULL,2259,NULL,576.87,2023-01-09
5025,3,NULL,NULL,933,1430,50.0,2019-05-14
5026,1,NULL,754,888,NULL,2075.59,2019-08-15
5027,3,NULL,NULL,1176,2232,1661.09,2020-02-20
5028,2,NULL,715,819,NULL,1010.36,2019-10-18
5029,2,NULL,850,1162,NULL,32.48,2020-05-17
5030,2,NULL,203,1761,NULL,1140.05,2020-07-24
5031,3,NULL,NULL,452,1421,725.79,2017-03-12
5032,1,NULL,NULL,2317,NULL,973.21,2021-09-13
5033,1,NULL,937,1643,NULL,2070.68,2017-04-01
5034,2,NULL,536,2314,NULL,115.38,2020-07-31
5035,1,NULL,697,250,NULL,1989.81,2020-09-23
5036,1,NULL,663,1943,NULL,2489.19,2016-03-19
5037,1,NULL,902,1230,NULL,5555.59,2019-03-01
5038,2,NULL,NULL,2040,NULL,590.59,2022-10-28
5039,1,NULL,642,1722,NULL,2390.52,2017-07-06
5040,4,14371,NULL,1751,NULL,180.56,2037-11-21
5041,3,NULL,434,1484,455,1156.8,2021-08-18
5042,2,NULL,NULL,1434,NULL,644.01,2021-10-30
5043,1,NULL,937,79,NULL,2627.34,2015-12-19
5044,3,NULL,NULL,178,2465,717.36,2019-08-15
5045,1,NULL,829,2037,NULL,1595.4,2022-11-01
5046,3,NULL,NULL,647,2010,782.18,2021-06-19
5047,2,NULL,189,1491,NULL,816.62,2018-07-21
5048,4,2990,27,2073,NULL,165.05,2035-04-23
5049,2,NULL,NULL,2064,NULL,117.07,2018-06-22
5050,1,NULL,800,198,NULL,711.71,2020-11-05
5051,1,NULL,NULL,986,NULL,565.7,2015-12-15
5052,2,NULL,NULL,1811,NULL,134.87,2023-11-17
5053,2,NULL,NULL,1360,NULL,728.77,2016-01-29
5054,2,NULL,644,1678,NULL,72.57,2021-03-27
5055,1,NULL,709,341,NULL,1213.67,2020-08-31
5056,3,NULL,NULL,290,1351,1218.38,2017-05-11
5057,4,8455,47,948,NULL,203.98,2035-10-08
5058,3,NULL,NULL,2297,1113,1000.86,2021-06-16
5059,2,NULL,NULL,199,NULL,187.04,2023-12-01
5060,4,8339,677,601,NULL,203.98,2026-03-28
5061,2,NULL,NULL,1380,NULL,233.95,2023-12-01
5062,1,NULL,1063,1810,NULL,3715.0,2016-12-01
5063,4,25689,637,883,NULL,1657.11,2024-10-08
5064,2,NULL,1107,1340,NULL,20.0,2019-11-29
5065,2,NULL,NULL,2294,NULL,63.11,2018-02-16
5066,3,NULL,NULL,2417,1198,1863.54,2016-10-11
5067,3,NULL,NULL,1228,1070,488.52,2016-08-13
5068,2,NULL,144,487,NULL,1009.54,2015-07-26
5069,3,NULL,NULL,748,1606,1387.14,2019-03-13
5070,2,NULL,NULL,1188,NULL,860.46,2022-03-04
5071,3,NULL,NULL,816,1597,2173.6,2021-08-13
5072,1,NULL,184,1003,NULL,2572.59,2019-02-07
5073,4,1186,468,1379,NULL,418.71,2023-06-13
5074,3,NULL,NULL,723,610,698.39,2017-09-11
5075,3,NULL,NULL,1902,971,1195.03,2016-07-17
5076,2,NULL,NULL,1208,NULL,72.33,2015-07-04
5077,1,NULL,NULL,2308,NULL,100.0,2016-06-01
5078,4,19489,NULL,1411,NULL,221.41,2028-07-30
5079,1,NULL,943,1439,NULL,1054.1,2016-04-01
5080,1,NULL,768,2257,NULL,3479.35,2023-01-01
5081,2,NULL,NULL,1739,NULL,245.21,2017-01-14
5082,1,NULL,189,796,NULL,2826.65,2021-08-29
5083,1,NULL,497,1927,NULL,3223.31,2018-09-24
5084,1,NULL,128,1565,NULL,2671.67,2016-02-19
5085,1,NULL,412,2276,NULL,2863.15,2016-10-16
5086,1,NULL,667,1644,NULL,3541.48,2017-10-21
5087,2,NULL,NULL,661,NULL,265.92,2022-06-24
5088,1,NULL,694,1890,NULL,4545.05,2019-08-22
5089,2,NULL,NULL,2304,NULL,390.77,2017-04-07
5090,2,NULL,234,574,NULL,78.45,2015-07-10
5091,1,NULL,715,2124,NULL,3423.39,2021-03-18
5092,3,NULL,NULL,1003,429,446.78,2016-09-19
5093,2,NULL,1088,1041,NULL,1015.19,2023-11-24
5094,1,NULL,235,877,NULL,3997.84,2021-02-01
5095,1,NULL,20,1044,NULL,3565.62,2018-12-02
5096,3,NULL,NULL,695,843,3002.39,2021-07-12
5097,2,NULL,NULL,1289,NULL,31.83,2023-04-16
5098,2,NULL,NULL,746,NULL,458.92,2019-02-22
5099,4,25739,NULL,1525,NULL,1657.11,2028-11-19
5100,3,NULL,NULL,2030,52,1103.1,2015-02-18
5101,3,NULL,NULL,1282,2474,789.4,2022-12-17
5102,1,NULL,248,550,NULL,4894.74,2020-04-04
5103,4,472,NULL,1042,NULL,837.22,2019-09-02
5104,2,NULL,NULL,1437,NULL,188.68,2019-11-08
5105,3,NULL,468,2371,678,1117.57,2016-08-18
5106,3,NULL,NULL,1049,2367,269.14,2020-03-12
5107,1,NULL,663,2143,NULL,3094.75,2021-10-26
5108,3,NULL,NULL,809,2173,814.97,2017-10-17
5109,3,NULL,NULL,2335,2142,1441.58,2015-06-19
5110,1,NULL,NULL,1723,NULL,508.87,2017-09-08
5111,1,NULL,986,1512,NULL,4064.44,2022-12-09
5112,1,NULL,886,34,NULL,3831.34,2021-12-01
5113,1,NULL,975,417,NULL,3197.15,2022-08-15
5114,2,NULL,128,2320,NULL,39.15,2017-06-11
5115,3,NULL,NULL,947,111,918.72,2020-12-12
5116,4,23436,NULL,821,NULL,174.24,2029-12-06
5117,1,NULL,497,170,NULL,1540.79,2015-02-13
5118,3,NULL,NULL,1931,1638,2780.94,2023-03-11
5119,1,NULL,NULL,1755,NULL,914.43,2020-07-05
5120,1,NULL,NULL,1122,NULL,351.26,2022-07-01
5121,1,NULL,1081,1855,NULL,5368.48,2021-11-01
5122,3,NULL,NULL,1179,568,1481.18,2021-09-17
5123,3,NULL,NULL,1748,2244,1648.07,2021-08-14
5124,3,NULL,NULL,1586,2395,1195.85,2018-03-15
5125,2,NULL,1129,1713,NULL,77.33,2015-05-16
5126,3,NULL,NULL,1991,1293,1448.77,2021-03-15
5127,2,NULL,103,1152,NULL,97.82,2016-06-24
5128,4,26620,NULL,1507,NULL,844.67,2025-02-14
5129,2,NULL,NULL,956,NULL,203.74,2016-08-05
5130,1,NULL,754,1865,NULL,2479.6,2022-02-19
5131,1,NULL,NULL,1245,NULL,100.0,2018-11-15
5132,1,NULL,NULL,1443,NULL,973.86,2019-04-15
5133,4,26032,NULL,1991,NULL,1360.2,2021-08-29
5134,3,NULL,749,1668,389,1225.22,2017-11-16
5135,1,NULL,694,776,NULL,1813.49,2015-12-01
5136,4,17385,NULL,2054,NULL,761.7,2037-03-01
5137,2,NULL,NULL,613,NULL,47.1,2017-01-13
5138,2,NULL,NULL,1154,NULL,111.42,2017-07-07
5139,1,NULL,998,2276,NULL,5455.38,2018-09-13
5140,2,NULL,NULL,138,NULL,352.66,2023-12-15
5141,1,NULL,1063,575,NULL,4536.57,2019-09-03
5142,3,NULL,NULL,940,1157,2000.27,2015-02-12
5143,2,NULL,NULL,90,NULL,116.5,2021-11-05
5144,2,NULL,NULL,1717,NULL,715.23,2016-07-22
5145,2,NULL,NULL,481,NULL,20.0,2016-03-11
5146,4,14131,850,23,NULL,85.41,2040-11-15
5147,3,NULL,709,1520,1426,1976.03,2017-10-14
5148,1,NULL,890,759,NULL,5836.58,2023-06-23
5149,4,8106,644,991,NULL,332.83,2040-02-20
5150,2,NULL,NULL,1817,NULL,20.0,2023-09-24
5151,1,NULL,710,1074,NULL,1407.03,2020-06-23
5152,2,NULL,NULL,265,NULL,280.6,2023-07-14
5153,2,NULL,NULL,1195,NULL,768.04,2018-03-16
5154,2,NULL,NULL,2205,NULL,325.57,2019-09-07
5155,2,NULL,NULL,913,NULL,27.78,2019-12-01
5156,1,NULL,412,2437,NULL,1515.9,2016-10-06
5157,1,NULL,130,2119,NULL,4889.85,2019-02-01
5158,3,NULL,NULL,2257,5,493.29,2016-09-19
5159,2,NULL,NULL,2396,NULL,180.62,2020-02-29
5160,2,NULL,NULL,1660,NULL,114.28,2016-01-01
5161,2,NULL,42,1569,NULL,202.22,2022-01-01
5162,2,NULL,NULL,190,NULL,121.06,2022-01-07
5163,2,NULL,NULL,1794,NULL,516.79,2017-08-18
5164,3,NULL,NULL,1227,2386,1580.68,2015-02-15
5165,1,NULL,761,1667,NULL,2418.65,2018-09-10
5166,1,NULL,989,1871,NULL,1295.1,2023-12-15
5167,1,NULL,NULL,848,NULL,100.0,2015-09-15
5168,1,NULL,NULL,2406,NULL,100.0,2021-09-15
5169,2,NULL,NULL,1739,NULL,505.21,2022-08-12
5170,2,NULL,NULL,1496,NULL,304.35,2018-01-19
5171,1,NULL,128,1347,NULL,3640.91,2019-03-15
5172,4,13780,NULL,1485,NULL,2751.6,2020-10-17
5173,2,NULL,NULL,918,NULL,185.58,2016-05-06
5174,2,NULL,NULL,2448,NULL,247.88,2019-07-06
5175,2,NULL,NULL,779,NULL,81.99,2016-07-15
5176,2,NULL,696,1990,NULL,53.57,2015-10-16
5177,1,NULL,1166,1549,NULL,1299.55,2016-07-15
5178,1,NULL,130,465,NULL,3344.49,2022-10-04
5179,4,20044,NULL,773,NULL,1240.58,2021-03-20
5180,1,NULL,989,2411,NULL,2075.53,2020-01-01
5181,3,NULL,NULL,1533,978,3395.28,2018-07-13
5182,4,7964,NULL,2217,NULL,332.83,2028-06-21
5183,1,NULL,NULL,75,NULL,100.0,2019-06-26
5184,3,NULL,NULL,2291,235,1842.42,2016-08-12
5185,1,NULL,667,802,NULL,2788.5,2021-03-01
5186,2,NULL,1023,1069,NULL,97.01,2020-12-13
5187,3,NULL,NULL,1637,2307,1265.27,2020-11-13
5188,1,NULL,1063,999,NULL,1772.89,2022-01-15
5189,1,NULL,1111,1068,NULL,3513.96,2022-10-22
5190,2,NULL,NULL,1625,NULL,244.09,2021-11-12
5191,2,NULL,NULL,1596,NULL,132.33,2019-11-30
5192,2,NULL,47,2138,NULL,138.75,2023-11-17
5193,1,NULL,680,2223,NULL,2305.11,2022-11-21
5194,2,NULL,NULL,1192,NULL,737.37,2023-08-18
5195,3,NULL,224,1659,2164,219.69,2021-05-20
5196,2,NULL,NULL,1132,NULL,561.06,2016-06-10
5197,2,NULL,NULL,1381,NULL,291.98,2021-03-19
5198,1,NULL,768,2248,NULL,1359.99,2023-10-31
5199,2,NULL,NULL,2380,NULL,125.67,2015-10-31
5200,4,6701,NULL,1020,NULL,1591.85,2020-01-21
5201,3,NULL,NULL,821,2162,739.58,2019-10-11
5202,2,NULL,NULL,536,NULL,708.51,2015-01-23
5203,3,NULL,NULL,1104,242,1775.76,2020-03-12
5204,3,NULL,NULL,2312,666,336.69,2019-10-17
5205,1,NULL,385,515,NULL,1551.23,2018-11-10
5206,1,NULL,NULL,2427,NULL,293.13,2017-04-15
5207,2,NULL,629,1459,NULL,558.75,2020-05-29
5208,3,NULL,NULL,308,597,2362.07,2023-12-18
5209,1,NULL,384,1750,NULL,2692.31,2018-12-09
5210,3,NULL,NULL,1293,1914,675.56,2022-11-13
5211,1,NULL,1107,2282,NULL,3513.27,2017-03-15
5212,2,NULL,NULL,1670,NULL,109.4,2022-09-16
5213,1,NULL,1088,1374,NULL,4541.34,2017-03-20
5214,2,NULL,NULL,646,NULL,327.45,2021-10-02
5215,2,NULL,NULL,1116,NULL,20.0,2018-12-07
5216,1,NULL,50,1350,NULL,4242.27,2020-09-03
5217,4,593,NULL,990,NULL,1399.15,2027-03-24
5218,2,NULL,NULL,1404,NULL,278.86,2017-01-07
5219,1,NULL,800,2308,NULL,2767.88,2023-01-11
5220,2,NULL,NULL,581,NULL,78.69,2015-05-22
5221,3,NULL,NULL,1043,727,2123.46,2019-03-14
